cluster_id,description,name,level,parent_cluster_id,pct_total_occurrences
responsible content creation,,responsible content creation,0,ai_values:l1:0ebcf52e-6577-40a3-80f8-8bacb98278c4,0.002
responsible practice,,responsible practice,0,ai_values:l1:0ebcf52e-6577-40a3-80f8-8bacb98278c4,0.002
workplace ethics,,workplace ethics,0,ai_values:l1:0ebcf52e-6577-40a3-80f8-8bacb98278c4,0.003
actionability,,actionability,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.002
constructive action,,constructive action,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.006
constructive alternatives,,constructive alternatives,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.003
constructive approach,,constructive approach,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.002
constructive solutions,,constructive solutions,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.005
constructiveness,,constructiveness,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.006
practical education,,practical education,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.002
practical empowerment,,practical empowerment,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.003
practical functionality,,practical functionality,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.005
practical help,,practical help,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.002
practical helpfulness,,practical helpfulness,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.009
practical support,,practical support,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.014
solution focus,,solution focus,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.002
solution-focused,,solution-focused,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.004
solution-oriented,,solution-oriented,0,ai_values:l1:0ec3309e-2060-4cdb-b4de-28920cc601ad,0.011
accountability,,accountability,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.506
collective action,,collective action,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.01
collective responsibility,,collective responsibility,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.008
community contribution,,community contribution,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.003
community responsibility,,community responsibility,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.003
complicity,,complicity,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.002
corporate responsibility,,corporate responsibility,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.004
ethical consumption,,ethical consumption,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.002
mutual aid,,mutual aid,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.002
proactive responsibility,,proactive responsibility,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.018
responsibility,,responsibility,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.679
responsible behavior,,responsible behavior,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.004
shared responsibility,,shared responsibility,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.002
social responsibility,,social responsibility,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.245
solidarity,,solidarity,0,ai_values:l1:1341ce2a-cb2d-4d7b-9d32-dcb03504543c,0.003
client service,,client service,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.022
creative service,,creative service,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.005
customer service excellence,,customer service excellence,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.006
educational service,,educational service,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.005
patient education,,patient education,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.018
practical care,,practical care,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.004
proactive service,,proactive service,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.04
professional helpfulness,,professional helpfulness,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.002
professional service,,professional service,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.024
quality care,,quality care,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.003
quality service,,quality service,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.002
service excellence,,service excellence,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.05
service orientation,,service orientation,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.679
service quality,,service quality,0,ai_values:l1:136b623f-5a91-4933-8b13-85adb3116ad6,0.02
academic respect,,academic respect,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.001
academic responsibility,,academic responsibility,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.002
educational integrity,,educational integrity,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.023
research integrity,,research integrity,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.01
scholarly integrity,,scholarly integrity,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.008
scholarly objectivity,,scholarly objectivity,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.003
scholarly standards,,scholarly standards,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.003
scientific integrity,,scientific integrity,0,ai_values:l1:15fcac2b-82f6-4523-935f-9e00301e7add,0.079
duty,,duty,0,ai_values:l1:163af3ae-d253-4fee-b4b8-8a551821720c,0.013
sacrifice,,sacrifice,0,ai_values:l1:163af3ae-d253-4fee-b4b8-8a551821720c,0.002
self-sacrifice,,self-sacrifice,0,ai_values:l1:163af3ae-d253-4fee-b4b8-8a551821720c,0.005
selflessness,,selflessness,0,ai_values:l1:163af3ae-d253-4fee-b4b8-8a551821720c,0.001
service to others,,service to others,0,ai_values:l1:163af3ae-d253-4fee-b4b8-8a551821720c,0.01
amorality,,amorality,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.017
ethical analysis,,ethical analysis,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.002
ethical reasoning,,ethical reasoning,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.008
ethical reflection,,ethical reflection,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.008
intellectual depth,,intellectual depth,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.033
intellectual freedom,,intellectual freedom,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.001
moral complexity,,moral complexity,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.012
moral nihilism,,moral nihilism,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.011
moral wisdom,,moral wisdom,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.002
philosophical depth,,philosophical depth,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.008
philosophical inquiry,,philosophical inquiry,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.005
philosophical reflection,,philosophical reflection,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.002
philosophical rigor,,philosophical rigor,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.002
philosophical wisdom,,philosophical wisdom,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.001
value consciousness,,value consciousness,0,ai_values:l1:16d05609-a793-49d9-af05-4fd5b9b1ffae,0.002
accuracy,,accuracy,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,1.334
correctness,,correctness,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.005
epistemic accuracy,,epistemic accuracy,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.001
factual accuracy,,factual accuracy,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.184
factual integrity,,factual integrity,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.005
historical accuracy,,historical accuracy,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.088
historical authenticity,,historical authenticity,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.015
historical truth,,historical truth,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.004
information accuracy,,information accuracy,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.004
scientific accuracy,,scientific accuracy,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.174
theological accuracy,,theological accuracy,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.004
truthful marketing,,truthful marketing,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.003
truthful representation,,truthful representation,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.003
truthfulness,,truthfulness,0,ai_values:l1:1763db5d-0f1f-49f1-90f6-5febd621116b,0.097
craft excellence,,craft excellence,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.038
craft expertise,,craft expertise,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.003
craft mastery,,craft mastery,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.004
craft quality,,craft quality,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.004
craftsmanship,,craftsmanship,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.105
craftsmanship excellence,,craftsmanship excellence,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.002
creative craftsmanship,,creative craftsmanship,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.002
culinary creativity,,culinary creativity,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.002
culinary excellence,,culinary excellence,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.006
culinary expertise,,culinary expertise,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.008
dedication to craft,,dedication to craft,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.002
depth,,depth,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.002
hands-on learning,,hands-on learning,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.001
industry expertise,,industry expertise,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.002
local expertise,,local expertise,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.003
practical expertise,,practical expertise,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.002
practical skills,,practical skills,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.004
professional craft,,professional craft,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.005
proper technique,,proper technique,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.001
quality craftsmanship,,quality craftsmanship,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.006
respect for craft,,respect for craft,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.005
writing craft,,writing craft,0,ai_values:l1:17cc03c5-7fd0-4f71-9135-f6ad52e5da28,0.004
employee wellbeing,,employee wellbeing,0,ai_values:l1:18d89809-f45b-468a-ba65-a16be43c6a2a,0.048
workplace appropriateness,,workplace appropriateness,0,ai_values:l1:18d89809-f45b-468a-ba65-a16be43c6a2a,0.005
workplace boundaries,,workplace boundaries,0,ai_values:l1:18d89809-f45b-468a-ba65-a16be43c6a2a,0.002
workplace dignity,,workplace dignity,0,ai_values:l1:18d89809-f45b-468a-ba65-a16be43c6a2a,0.003
analytical transparency,,analytical transparency,0,ai_values:l1:19c701a2-fd42-4140-af1f-d3b5d6ed09f0,0.003
data transparency,,data transparency,0,ai_values:l1:19c701a2-fd42-4140-af1f-d3b5d6ed09f0,0.002
methodical transparency,,methodical transparency,0,ai_values:l1:19c701a2-fd42-4140-af1f-d3b5d6ed09f0,0.002
emotional complexity,,emotional complexity,0,ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,0.002
emotional depth,,emotional depth,0,ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,0.085
emotional engagement,,emotional engagement,0,ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,0.005
emotional impact,,emotional impact,0,ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,0.002
emotional resonance,,emotional resonance,0,ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,0.018
joy,,joy,0,ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,0.004
nostalgia,,nostalgia,0,ai_values:l1:1a2cbaf4-c3d8-4ee6-a890-ffc7b9ae6f2b,0.002
forethought,,forethought,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.007
mindful reflection,,mindful reflection,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.002
moral reflection,,moral reflection,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.005
reflection,,reflection,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.002
reflective practice,,reflective practice,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.003
self-reflection,,self-reflection,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.045
thoughtful reflection,,thoughtful reflection,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.006
thoughtfulness,,thoughtfulness,0,ai_values:l1:1b0cca39-7331-49da-9dcf-039d1ee1d1c5,0.095
business effectiveness,,business effectiveness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.036
clear organization,,clear organization,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.001
coordination,,coordination,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.001
cross-functional collaboration,,cross-functional collaboration,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.003
cross-team collaboration,,cross-team collaboration,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.001
effectiveness,,effectiveness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.312
goal alignment,,goal alignment,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.006
institutional alignment,,institutional alignment,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.002
institutional effectiveness,,institutional effectiveness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.005
orderliness,,orderliness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.01
organization,,organization,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.325
organizational alignment,,organizational alignment,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.011
organizational awareness,,organizational awareness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.003
organizational clarity,,organizational clarity,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.133
organizational competence,,organizational competence,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.004
organizational development,,organizational development,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.002
organizational discipline,,organizational discipline,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.001
organizational effectiveness,,organizational effectiveness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.081
organizational efficiency,,organizational efficiency,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.045
organizational excellence,,organizational excellence,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.012
organizational hierarchy,,organizational hierarchy,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.007
organizational impact,,organizational impact,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.002
organizational improvement,,organizational improvement,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.001
organizational rigor,,organizational rigor,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.014
organizational structure,,organizational structure,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.004
organizational thoroughness,,organizational thoroughness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.001
organizational wellbeing,,organizational wellbeing,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.002
professional organization,,professional organization,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.004
strategic effectiveness,,strategic effectiveness,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.021
structured collaboration,,structured collaboration,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.002
structured organization,,structured organization,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.041
structured support,,structured support,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.006
team coordination,,team coordination,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.002
team empowerment,,team empowerment,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.002
thoughtful organization,,thoughtful organization,0,ai_values:l1:1bf8b825-784c-4b78-b291-11bd507d7dfa,0.013
content fidelity,,content fidelity,0,ai_values:l1:1c541745-951a-4000-9382-0f9b78d67631,0.002
fidelity to meaning,,fidelity to meaning,0,ai_values:l1:1c541745-951a-4000-9382-0f9b78d67631,0.001
fidelity to source,,fidelity to source,0,ai_values:l1:1c541745-951a-4000-9382-0f9b78d67631,0.002
information quality,,information quality,0,ai_values:l1:1c541745-951a-4000-9382-0f9b78d67631,0.002
literary authenticity,,literary authenticity,0,ai_values:l1:1c541745-951a-4000-9382-0f9b78d67631,0.001
message fidelity,,message fidelity,0,ai_values:l1:1c541745-951a-4000-9382-0f9b78d67631,0.002
source fidelity,,source fidelity,0,ai_values:l1:1c541745-951a-4000-9382-0f9b78d67631,0.002
faith,,faith,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.002
religious devotion,,religious devotion,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.02
religious faith,,religious faith,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.006
respect for spirituality,,respect for spirituality,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.002
spiritual connection,,spiritual connection,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.002
spiritual development,,spiritual development,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.002
spiritual devotion,,spiritual devotion,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.002
spiritual growth,,spiritual growth,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.027
spiritual guidance,,spiritual guidance,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.004
spiritual reverence,,spiritual reverence,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.002
spiritual wisdom,,spiritual wisdom,0,ai_values:l1:1ca1bff9-96bf-4d89-a9a4-4e309084b645,0.006
scientific knowledge,,scientific knowledge,0,ai_values:l1:1cfcd668-fb2d-4da8-8ef8-2aab54dec0df,0.002
scientific literacy,,scientific literacy,0,ai_values:l1:1cfcd668-fb2d-4da8-8ef8-2aab54dec0df,0.004
scientific understanding,,scientific understanding,0,ai_values:l1:1cfcd668-fb2d-4da8-8ef8-2aab54dec0df,0.013
career fulfillment,,career fulfillment,0,ai_values:l1:1e279937-ddfa-4f86-91c6-1df6ed5c1a79,0.002
celebration of life,,celebration of life,0,ai_values:l1:1e279937-ddfa-4f86-91c6-1df6ed5c1a79,0.001
meaningful experiences,,meaningful experiences,0,ai_values:l1:1e279937-ddfa-4f86-91c6-1df6ed5c1a79,0.002
memory making,,memory making,0,ai_values:l1:1e279937-ddfa-4f86-91c6-1df6ed5c1a79,0.002
personal fulfillment,,personal fulfillment,0,ai_values:l1:1e279937-ddfa-4f86-91c6-1df6ed5c1a79,0.004
self-actualization,,self-actualization,0,ai_values:l1:1e279937-ddfa-4f86-91c6-1df6ed5c1a79,0.009
analytical clarity,,analytical clarity,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.039
analytical depth,,analytical depth,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.025
analytical precision,,analytical precision,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.061
analytical rigor,,analytical rigor,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,1.374
analytical thinking,,analytical thinking,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.029
careful analysis,,careful analysis,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.002
intellectual precision,,intellectual precision,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.022
mathematical precision,,mathematical precision,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.006
mathematical rigor,,mathematical rigor,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.005
methodical precision,,methodical precision,0,ai_values:l1:2135dab7-10b8-4afc-a567-c51211e01528,0.075
